,estimates,se,posterior,t.statistic,pval,empirical.pval,empirical.fdr
ENSG00000181852.18:O032,-2.08061942388819,0.162564142492606,11.7948718842823,-12.7987598740161,2.83799907802242e-08,0.000187314884907171,0.0242089273634539
ENSG00000182197.13:O051,-2.95937228652997,0.296098166303005,11.7948718842823,-9.99456471980163,4.16657750161048e-07,0.000604805020172308,0.0428861214573135
ENSG00000182463.17:O003,-3.00165869382919,0.265089399171036,11.7948718842823,-11.3231939987631,1.08784499873339e-07,0.000336091534912031,0.0325554367174905
ENSG00000182831.12:O002,-2.05815823205744,0.18048538062863,11.7948718842823,-11.4034622909007,1.00738225357872e-07,0.000325013716177665,0.0318873617065582
ENSG00000183475.13:O004,-2.78315410432542,0.279597128836139,11.7948718842823,-9.95415838463961,4.34999226032876e-07,0.00061634869491184,0.0430122481049588
ENSG00000183943.6:O034,-3.16221339837857,0.238621255335347,11.7948718842823,-13.25201895336,1.92975430808568e-08,0.000158464309724013,0.0230229832000494
ENSG00000184009.13:O005,-2.63140035686567,0.276302176509052,11.7948718842823,-9.52363238723694,6.94540463085182e-07,0.000757045981994445,0.0481940197664951
ENSG00000185122.11:O002,-2.31590911985297,0.19826609110578,11.7948718842823,-11.6808129263888,7.75165643826909e-08,0.000289935282050601,0.0300263469336677
ENSG00000185619.19:O007,-2.64678010532571,0.26215438132389,11.7948718842823,-10.0962650021692,3.74074756973028e-07,0.000576864365230937,0.0428861214573135
ENSG00000186575.20:O003,-2.47689330197881,0.101369701023105,11.7948718842823,-24.4342567550264,1.81715390985865e-11,7.97920508197752e-06,0.00945968941231158
ENSG00000187079.20:O002,-2.15459037080686,0.178706707559617,11.7948718842823,-12.0565724713388,5.48076627735974e-08,0.000249322278228386,0.028290306773323
ENSG00000188064.10:O012,-1.38960186469996,0.118481426458053,11.7948718842823,-11.7284363148002,7.41457096509383e-08,0.000284374407612257,0.0298551430865654
ENSG00000189079.18:O002,-2.81711302350766,0.260140703786098,11.7948718842823,-10.8291896750769,1.76380641230651e-07,0.000415057870730366,0.0365087758529413
ENSG00000189091.13:O004,-2.05167995457753,0.120395002284101,11.7948718842823,-17.0412385535415,1.14064160637517e-09,4.67817140372151e-05,0.0157382794429819
ENSG00000196642.19:O003,-2.58149393565638,0.216769289648413,11.7948718842823,-11.9089467878195,6.27340096433341e-08,0.000264415866573933,0.0289890534702371
ENSG00000196850.6:O036,-2.73964093613562,0.14741259094429,11.7948718842823,-18.5848503074678,4.24416614946191e-10,3.06133644797938e-05,0.0136998557848015
ENSG00000196914.9:O006,-2.69221359972313,0.12734865962253,11.7948718842823,-21.1404941968219,9.6758544456275e-11,1.62691543782399e-05,0.0123922495051274
ENSG00000196935.10:O003,-3.32895559949677,0.270219397831468,11.7948718842823,-12.319454584726,4.32410837177763e-08,0.000224904115139421,0.0265687182522247
ENSG00000197381.18:O006,-2.44710605315685,0.238324625084801,11.7948718842823,-10.2679530169663,3.12446354851395e-07,0.000533084256025712,0.0420361593958601
ENSG00000197461.13:O010,-1.43036114237893,0.144434583051965,11.7948718842823,-9.90317631798972,4.59390063292632e-07,0.000631287861164781,0.0436295471615814
ENSG00000198015.14:O003,-2.84455160135218,0.214649999930558,11.7948718842823,-13.2520456663053,1.92971110726195e-08,0.000158462772404731,0.0230229832000494
ENSG00000198087.7:O002,-2.47441133292357,0.248069208645822,11.7948718842823,-9.9746814464845,4.25577085038368e-07,0.000610453196563318,0.0428861214573135
ENSG00000198162.12:O004,-2.35241065327998,0.160950767658097,11.7948718842823,-14.6157156471421,6.46448292252243e-09,9.87389771126003e-05,0.0190197611449729
ENSG00000198431.18:O005,-1.59574425304749,0.0841877063774062,11.7948718842823,-18.9545994505885,3.38777264850377e-10,2.77968438427256e-05,0.0136998557848015
ENSG00000198646.14:O010,-2.81807285019889,0.250577985374674,11.7948718842823,-11.2462906347706,1.17146321428791e-07,0.000347127980223734,0.0325554367174905
ENSG00000198677.13:O022,-2.21571729362719,0.189353788662445,11.7948718842823,-11.7014679731446,7.60347058021562e-08,0.000287507711844478,0.0300080935394528
ENSG00000198752.11:O009,-2.60384152552192,0.229700734281467,11.7948718842823,-11.3357997468622,1.07476319398304e-07,0.000334322475932928,0.0325554367174905
ENSG00000198815.9:O033,-2.64431687628709,0.201445712576396,11.7948718842823,-13.126697225111,2.14440160654473e-08,0.000165876335908773,0.0231858170457889
ENSG00000198911.13:O003,-2.29977990730741,0.153287530706022,11.7948718842823,-15.0030462146198,4.8183510296254e-09,8.69775639362052e-05,0.0180247445523638
ENSG00000198952.8:O006,-2.96438490810162,0.274210861247352,11.7948718842823,-10.8106035428976,1.79681122436487e-07,0.000418435324443494,0.0366258792544672
ENSG00000205213.14:O019,-2.77858128966798,0.139004087257741,11.7948718842823,-19.989205673614,1.84207064707359e-10,2.14189866332597e-05,0.0129966054486559
ENSG00000205339.10:O002,-2.15059067280332,0.155844572626064,11.7948718842823,-13.799586578889,1.22960486230475e-08,0.000130369359953744,0.0220203687109863
ENSG00000205726.15:O005,-2.33459094832252,0.197835886919848,11.7948718842823,-11.800644385962,6.9332567112198e-08,0.000276182704602624,0.0295144502232058
ENSG00000224470.9:O005,-1.76542740001586,0.182407367278573,11.7948718842823,-9.67848736789066,5.85841071034225e-07,0.000702452568843337,0.046142755898333
ENSG00000237412.7:O004,-2.22418041843283,0.141073454419799,11.7948718842823,-15.7661157981872,2.75409359745631e-09,6.8346137305849e-05,0.0169916091357597
ENSG00000275052.5:O026,-3.07206173953352,0.224367746664098,11.7948718842823,-13.6920826866115,1.34166180286721e-08,0.000135383765618781,0.0223328157290747
